TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.cs362.dominion.Dominion.Card,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,47,0.3,2,49,402,93108,1488243958214,0.8306010928961749,000000000000111111101111111111111111111111111111111101111111111111111111111111111111000100001111111111111111111111011111111111110011111111011111111011000111111110111111111111111111110,0.7280701754385965,010001010110100111011110100101110111111111101111101111101110010001111101111111111111111110100000111111111111111110,1.0,111111111111111,0,0,15,5,0.8685897435897436,101111111110011111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111011111001111100000000000000000000000000001111111111111111110111111111111111011111111111111111111111111111111111111111110111111111111111111111011111111111100000000000000000000000000000000000000111111111111111111111111000000111111111111111111111111111111111111111111111111111111111111111111111111110101111111100111111101011111111111111111111110111111111111111111111111111111111111110111111111111111111111111111111111101111111011111111111111111111110111111111111110111111111111111111111111110111111111111011111111111110000000000000000000001111111111111111111111101111111111111111111011111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111,0.65,01011111110011110010,1.0,1111111111111,0.9230769230769231,1111111111101,0.7105263157894737,001101001001000111101101101101111011111111101111101111011101100010110111110111011111111101010000111111111111111101
