TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.cs362.dominion.GameState,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,77,0.3,2,18,255,116061,1488239643233,0.6057692307692307,11111111111111111111111111111111111111000000000000000000000000000011111110111110000001110011111011110001,0.6363636363636364,1111111100100000000000011011101111111111011110100111111,1.0,111111111,0,0,9,3,0.7411764705882353,11111111111101111111111111111111111101011101111000000000000000000000000000001111001111111110111111111111111111111111111110100111111111111001110001111111111111111111111111,0.631578947368421,1011011011110110010,1.0,111111111,1.0,111111111,0.6363636363636364,1111111100100000000000011101101111111111011110100111111
