TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.cs362.dominion.Card,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,152,0.3,2,45,226,208121,1488264523716,0.7085427135678392,1111111111111111111111111111111111111111111111111111100111111111111111111111111111111111000001100000000000000111000001111111000111111111100010000111111101100000000000111100010001111110011111111111100,0.6728971962616822,11111111111111111111111111111111111111111111100000000001100001101101111100011100000000010001011111111110100,1.0,11111111,0,0,8,5,0.9640287769784173,1111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111101111111111101111111111111001,0.6444444444444445,101110001001111011001101111111001101110111010,1.0,11111111111111111,1.0,11111111111111111,0.6728971962616822,11111111111111111111111111111111111111111111100000000001100001110101111100011000100000010000111111111111000
