TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.cs362.dominion.Player,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,62,0.3,2,21,264,90569,1488254111354,0.706766917293233,1111111111111110000000000000111111111111111111111111111111111111111111100000000111110000000111001111000110001100011111111111111111111,0.5833333333333334,111111111111110100110011001100010011110000000011,1.0,111111111,0,0,9,1,0.6299694189602446,111101111111111111111111111111111111111011111111111111111111111100000000000000000000011111101111100000011011111000000111001111100000010111111111100111111110000000000000000000011111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111110111111110111111111111111111111111111111111111,0.25,10000000000101001010,1.0,11111111111111,0.9285714285714286,11111111110111,0.5833333333333334,111111111111110100110011001100010011110000000011
