TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.cs362.dominion.Player,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,101,0.3,2,32,180,152939,1488170935743,0.8773006134969326,1111111111111111011100010000000000110110000111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111,0.7666666666666667,111111111111111111111110111111111111111111111111111111111110000101011010000000000000111111,1.0,111111111111,0,0,12,4,0.9380530973451328,111111101111111111011111111111111111111111111111111101111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111110111111111111111110000000011111100111111001111101011111110111111111111111111111111111111111111111111111111111111111111,0.6,10011011011101011010,1.0,1111111111111,1.0,1111111111111,0.7666666666666667,111111111111111111111101111111111111111111111111111111111010010011001101000000000000111111
