TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Dominion.RandomTestDominion.Player,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,97,0.3,2,32,409,143088,1488241631205,0.8326359832635983,11111111111111111111111111111111111101011111111111111111111111111111001011111110000000000111111111011111000011111111111111011111111111111111111110100000001111110111000111111111110000011111111111111111111111111111111100111111111111111111111,0.7241379310344828,1111111101011111110111111111111111111111111111111111111111101101011111000000011111011100011111101100110111111111111011000000000111010001111010000,1.0,1111111111111,0,0,9,1,0.9787234042553191,11111101111111111111111111011111111111111111111111111111101111111111111101111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111011111111111111111111111111111111111111111110111111111111111111111111111111111111,0.6666666666666666,011110110,1.0,11111111111,1.0,11111111111,0.7241379310344828,1111111010111111101111111111111111111111111111111111111111110010111111000000011111011100011111101100110111111111111011000000000111010001111100000
